id,start_time,end_time,fare,number_pax,start_lng,start_lat,end_lng,end_lat,start_taz,end_taz
55902,9/16/12 2:24,-1,-1,1,-122.428752,37.797952,-122.416887,37.796708,45,34
55903,9/16/12 2:19,-1,-1,2,-122.420845,37.790963,-122.426178,37.797402,32,45
55904,9/16/12 1:15,-1,-1,1,-122.419888,37.786768,-122.26413,37.843588,30,997
55905,9/16/12 0:31,-1,-1,2,-122.423315,37.755148,-122.429032,37.741958,99,128
55906,9/16/12 0:17,-1,-1,2,-122.46662,37.77039,-122.424163,37.755148,0,99
55907,9/16/12 2:32,-1,-1,1,-122.425282,37.77426,-122.482948,37.783968,81,62
55908,9/18/12 11:41,-1,-1,1,-122.298387,37.838537,-122.398643,37.787835,991,13
55909,9/18/12 12:47,-1,-1,1,-122.464533,37.780932,-122.420463,37.765005,64,106
55910,9/18/12 14:54,-1,-1,1,-122.41461,37.778487,-122.397373,37.760037,10,112
55911,9/18/12 15:52,-1,-1,1,-122.403007,37.783412,-122.40719,37.789917,11,5
55912,9/17/12 20:44,-1,-1,1,-122.385042,37.61553,-122.437887,37.75646,239,94
55913,9/17/12 19:02,-1,-1,1,-122.412432,37.708255,-122.462683,37.725932,207,132
55914,9/18/12 11:14,-1,-1,1,-122.385083,37.615392,-122.41095,37.786233,239,7
55915,9/15/12 21:41,-1,-1,1,-122.40522,37.79625,-122.408847,37.775885,25,20
55916,9/14/12 20:15,-1,-1,1,-122.422132,37.797365,-122.462947,37.776543,34,67
55917,9/15/12 21:49,-1,-1,1,-122.40094,37.75818,-122.441097,37.762168,114,83
55918,9/15/12 22:56,-1,-1,1,-122.506117,37.763202,-122.421933,37.796488,180,34
55919,9/15/12 23:16,-1,-1,1,-122.431972,37.797605,-122.417557,37.797482,45,34
55920,9/15/12 23:30,-1,-1,1,-122.414215,37.801757,-122.413413,37.771305,39,107
55921,9/15/12 23:57,-1,-1,1,-122.407128,37.784877,-122.432062,37.765225,5,82
55922,9/14/12 21:03,-1,-1,1,-122.40707,37.788432,-122.38754,37.617547,0,239
55923,9/14/12 21:25,-1,-1,1,-122.407713,37.768257,-122.419968,37.769095,107,106
55924,9/14/12 21:48,-1,-1,3,-122.412437,37.783073,-122.417517,37.77852,8,9
55925,9/14/12 21:51,-1,-1,1,-122.432393,37.797442,-122.49257,37.783897,45,0
55926,9/14/12 22:04,-1,-1,1,-122.434647,37.768422,-122.414488,37.778485,82,10
55927,9/14/12 22:57,-1,-1,1,-122.436,37.79967,-122.420885,37.791413,44,32
55928,9/14/12 23:08,-1,-1,1,-122.433022,37.78437,-122.422065,37.796848,77,34
55929,9/14/12 23:32,-1,-1,1,-122.46101,37.715743,-122.393288,37.728678,167,150
55930,9/14/12 23:51,-1,-1,1,-122.41682,37.780052,-122.415967,37.787377,9,31
55931,9/14/12 23:51,-1,-1,1,-122.393988,37.777923,-122.39797,37.788747,18,13
55932,9/15/12 0:06,-1,-1,1,-122.394788,37.794438,-122.40485,37.794908,22,24
55933,9/15/12 0:13,-1,-1,1,-122.435998,37.798923,-122.42206,37.797082,50,34
55934,9/15/12 0:32,-1,-1,1,-122.432108,37.797567,-122.429642,37.79593,45,46
55935,9/15/12 0:26,-1,-1,4,-122.407372,37.799565,-122.435115,37.800077,37,44
55936,9/16/12 1:13,-1,-1,1,-122.41886,37.756412,-122.41267,37.783107,101,8
55937,9/16/12 1:08,-1,-1,1,-122.407745,37.788307,-122.453905,37.765302,0,90
55938,9/16/12 2:01,-1,-1,1,-122.419525,37.763915,-122.461275,37.720843,106,166
55939,9/16/12 2:46,-1,-1,1,-122.403837,37.777197,-122.422357,37.782233,18,76
55940,9/15/12 22:54,-1,-1,1,-122.397715,37.779217,-122.4292,37.785667,18,74
55941,9/15/12 19:30,-1,-1,1,-122.45665,37.76385,-122.411272,37.763472,90,116
55942,9/15/12 18:57,-1,-1,1,-122.407337,37.78465,-122.43526,37.797095,5,45
55943,9/14/12 18:51,-1,-1,1,-122.389578,37.790698,-122.420263,37.788218,16,31
55944,9/14/12 18:53,-1,-1,1,-122.427492,37.786838,-122.397217,37.785832,74,16
55945,9/14/12 19:40,-1,-1,1,-122.39683,37.785833,-122.42227,37.79815,16,34
55946,9/14/12 18:19,-1,-1,1,-122.446398,37.785608,-122.41313,37.785835,70,7
55947,9/14/12 19:55,-1,-1,1,-122.403883,37.768213,-122.394562,37.725168,108,150
55948,9/18/12 7:08,-1,-1,1,-122.40989,37.778442,-122.39951,37.788455,11,13
55949,9/18/12 2:01,-1,-1,1,-122.40144,37.712345,-122.44061,37.767,149,83
55950,9/17/12 22:32,-1,-1,1,-122.401503,37.766198,-122.409483,37.792105,108,28
55951,9/17/12 19:21,-1,-1,1,-122.40478,37.796602,-122.420272,37.771903,24,106
55952,9/17/12 14:23,-1,-1,1,-122.410522,37.791802,-122.40855,37.788995,29,5
55953,9/14/12 1:52,-1,-1,1,-122.406592,37.782768,-122.410895,37.749483,11,119
55954,9/14/12 0:17,-1,-1,1,-122.386603,37.61791,-122.425242,37.79741,239,45
55955,9/13/12 17:32,-1,-1,1,-122.404588,37.785053,-122.403627,37.797273,12,24
55956,9/14/12 2:41,-1,-1,1,-122.410253,37.78215,-122.389182,37.781635,11,109
55957,9/13/12 20:27,-1,-1,1,-122.432432,37.7901,-122.428037,37.77621,47,80
55958,9/13/12 22:26,-1,-1,1,-122.398412,37.791533,-122.48262,37.77967,14,61
55959,9/13/12 19:58,-1,-1,1,-122.398938,37.790833,-122.415155,37.791332,13,28
55960,9/13/12 20:36,-1,-1,1,-122.415025,37.745972,-122.409013,37.787228,122,7
55961,9/13/12 20:18,-1,-1,1,-122.40114,37.79298,-122.409647,37.748132,2,121
55962,9/18/12 11:23,-1,-1,1,-122.445875,37.782463,-122.44274,37.782602,69,69
55963,9/18/12 8:36,-1,-1,1,-122.417027,37.784283,-122.403485,37.784037,9,12
55964,9/18/12 8:07,-1,-1,1,-122.420587,37.797795,-122.398038,37.79462,34,22
55965,9/18/12 7:47,-1,-1,1,-122.414657,37.802115,-122.401777,37.788902,39,12
55966,9/18/12 6:52,-1,-1,1,-122.43238,37.77304,-122.412425,37.791432,84,29
55967,9/18/12 4:57,-1,-1,1,-122.42973,37.78844,-122.399342,37.788495,73,13
55968,9/17/12 21:50,-1,-1,1,-122.41004,37.8084,-122.4125,37.786805,41,7
55969,9/14/12 18:54,-1,-1,1,-122.396753,37.7943,-122.419002,37.806975,1,40
55970,9/14/12 18:34,-1,-1,1,-122.433875,37.793495,-122.403583,37.797063,49,24
55971,9/14/12 11:32,-1,-1,1,-122.420705,37.80704,-122.363448,37.574715,40,252
55972,9/14/12 4:54,-1,-1,1,-122.420978,37.800623,-122.400473,37.79311,40,2
55973,9/14/12 20:53,-1,-1,1,-122.456225,37.764028,-122.48375,37.699303,90,192
55974,9/14/12 21:08,-1,-1,1,-122.439552,37.8003,-122.392992,37.782342,50,17
55975,9/14/12 21:32,-1,-1,1,-122.399938,37.785393,-122.409318,37.800983,16,0
55976,9/15/12 0:25,-1,-1,1,-122.42908,37.767945,-122.474735,37.765473,82,176
55977,9/15/12 0:48,-1,-1,1,-122.42281,37.776082,-122.437088,37.772238,79,84
55978,9/15/12 0:42,-1,-1,1,-122.390263,37.772853,-122.419012,37.806927,110,40
55979,9/15/12 0:54,-1,-1,1,-122.435502,37.765517,-122.44219,37.756545,83,93
55980,9/15/12 1:07,-1,-1,1,-122.410717,37.79178,-122.434263,37.799258,29,44
55981,9/15/12 1:20,-1,-1,1,-122.430957,37.772033,-122.461965,37.765143,81,90
55982,9/14/12 23:27,-1,-1,1,-122.420695,37.783058,-122.410657,37.787373,9,7
55983,9/14/12 21:13,-1,-1,1,-122.420605,37.790215,-122.425785,37.790777,32,46
55984,9/14/12 21:04,-1,-1,1,-122.411927,37.789113,-122.411123,37.790788,6,29
55985,9/14/12 20:08,-1,-1,1,-122.384833,37.617553,-122.417727,37.805668,239,41
55986,9/14/12 17:31,-1,-1,1,-122.44085,37.783293,-122.431207,37.76879,74,82
55987,9/14/12 17:08,-1,-1,1,-122.403887,37.789297,-122.440737,37.778458,5,86
55988,9/14/12 12:58,-1,-1,1,-122.410817,37.792155,-122.4194,37.807815,28,40
55989,9/15/12 1:55,-1,-1,1,-122.422057,37.76815,-122.409593,37.791857,106,29
55990,9/19/12 16:39,-1,-1,1,-122.401547,37.78928,-122.405543,37.725807,4,138
55991,9/19/12 16:34,-1,-1,1,-122.397378,37.794582,-122.384213,37.616272,22,239
55992,9/19/12 16:14,-1,-1,2,-122.406483,37.785458,-122.426593,37.800822,5,44
55993,9/19/12 14:45,-1,-1,1,-122.391343,37.778308,-122.401557,37.794988,109,24
55994,9/19/12 17:09,-1,-1,1,-122.404387,37.792348,-122.397337,37.779023,3,18
55995,9/19/12 17:48,-1,-1,1,-122.386915,37.61775,-122.349398,37.589055,239,249
55996,9/19/12 18:13,-1,-1,1,-122.408192,37.788285,-122.410875,37.792322,0,28
55997,9/19/12 18:18,-1,-1,1,-122.411007,37.792338,-122.415148,37.779547,28,9
55998,9/19/12 18:28,-1,-1,1,-122.453317,37.769148,-122.42142,37.791488,88,32
55999,9/19/12 18:47,-1,-1,1,-122.432573,37.79755,-122.41784,37.79366,45,33
56000,9/19/12 15:16,-1,-1,1,-122.401063,37.789385,-122.412342,37.797225,13,35
56001,9/19/12 12:45,-1,-1,1,-122.433932,37.788765,-122.40096,37.792025,73,2
56002,9/19/12 8:39,-1,-1,1,-122.433717,37.788853,-122.408598,37.784228,73,8
56003,9/19/12 6:52,-1,-1,1,-122.399365,37.796863,-122.393725,37.776825,22,109
56004,9/19/12 19:29,-1,-1,1,-122.414028,37.808477,-122.437543,37.799807,41,50
56005,9/19/12 19:25,-1,-1,1,-122.474845,37.807637,-122.408762,37.799253,0,36
56006,9/19/12 19:38,-1,-1,1,-122.414105,37.75267,-122.411405,37.773852,118,20
56007,9/15/12 23:03,-1,-1,1,-122.476848,37.765385,-122.41938,37.785005,176,30
56008,9/16/12 2:28,-1,-1,1,-122.397215,37.782395,-122.409422,37.78918,18,6
56009,9/16/12 2:39,-1,-1,1,-122.401668,37.788865,-122.246747,37.786197,12,947
56010,9/16/12 2:35,-1,-1,1,-122.421192,37.75868,-122.45477,37.786062,101,70
56011,9/16/12 0:37,-1,-1,1,-122.414587,37.786445,-122.397342,37.776425,7,18
56012,9/15/12 19:45,-1,-1,1,-122.435222,37.763372,-122.422485,37.798712,82,34
56013,9/15/12 18:25,-1,-1,1,-122.45032,37.782238,-122.51041,37.769255,70,0
56014,9/15/12 17:47,-1,-1,1,-122.410047,37.808425,-122.460052,37.782205,41,66
56015,9/14/12 18:55,-1,-1,1,-122.42186,37.764607,-122.462308,37.784315,106,66
56016,9/14/12 22:20,-1,-1,1,-122.43399,37.789405,-122.427255,37.801068,47,44
56017,9/14/12 22:15,-1,-1,1,-122.454235,37.774768,-122.435822,37.798682,87,50
56018,9/14/12 23:36,-1,-1,1,-122.421077,37.792497,-122.435988,37.799948,33,44
56019,9/14/12 23:35,-1,-1,1,-122.400472,37.79455,-122.402407,37.778528,24,18
56020,9/15/12 0:09,-1,-1,1,-122.41748,37.791305,-122.44517,37.777563,32,69
56021,9/15/12 0:28,-1,-1,2,-122.420075,37.78768,-122.408333,37.787788,31,0
56022,9/15/12 0:25,-1,-1,2,-122.411748,37.786713,-122.515318,37.897978,7,1444
56023,9/15/12 1:07,-1,-1,1,-122.441105,37.800097,-122.40947,37.801305,50,0
56024,9/19/12 16:55,-1,-1,2,-122.411852,37.78785,-122.414012,37.762217,7,116
56025,9/19/12 17:42,-1,-1,1,-122.40769,37.755698,-122.422428,37.770068,117,105
56026,9/19/12 18:31,-1,-1,1,-122.417763,37.787945,-122.417793,37.795527,31,33
56027,9/19/12 18:09,-1,-1,1,-122.418595,37.775758,-122.413492,37.806817,9,41
56028,9/19/12 19:07,-1,-1,2,-122.384215,37.617002,-122.410673,37.779123,239,11
56029,9/18/12 17:07,-1,-1,1,-122.405263,37.80518,-122.415473,37.79041,41,29
56030,9/18/12 17:42,-1,-1,1,-122.418178,37.792775,-122.418242,37.784182,32,9
56031,9/18/12 18:00,-1,-1,1,-122.41961,37.765277,-122.430358,37.77219,106,81
56032,9/18/12 18:03,-1,-1,1,-122.420942,37.755743,-122.430055,37.79222,101,47
56033,9/19/12 17:35,-1,-1,1,-122.41462,37.793577,-122.389377,37.790553,28,16
56034,9/19/12 18:00,-1,-1,1,-122.40854,37.788772,-122.433262,37.777527,6,78
56035,9/19/12 18:04,-1,-1,1,-122.425517,37.758293,-122.391153,37.781088,102,17
56036,9/19/12 18:55,-1,-1,1,-122.397432,37.762433,-122.394075,37.775247,112,109
56037,9/19/12 12:26,-1,-1,1,-122.39539,37.776713,-122.399902,37.78456,109,21
56038,9/19/12 13:25,-1,-1,1,-122.396365,37.793573,-122.400043,37.785385,1,16
56039,9/19/12 19:05,-1,-1,1,-122.395445,37.776692,-122.412253,37.790332,109,29
56040,9/19/12 9:24,-1,-1,1,-122.396108,37.785088,-122.39655,37.79361,16,1
56041,9/19/12 20:26,-1,-1,1,-122.393693,37.767808,-122.443362,37.715097,110,165
56042,9/13/12 17:32,-1,-1,1,-122.400628,37.785227,-122.44392,37.80472,12,51
56043,9/13/12 22:41,-1,-1,1,-122.401377,37.803133,-122.444347,37.783772,23,70
56044,9/13/12 21:19,-1,-1,1,-122.4178,37.783297,-122.400285,37.796813,9,22
56045,9/13/12 20:55,-1,-1,1,-122.394472,37.7799,-122.43523,37.762438,18,94
56046,9/13/12 19:43,-1,-1,1,-122.410547,37.791853,-122.408628,37.789182,29,6
56047,9/13/12 19:28,-1,-1,1,-122.434873,37.760933,-122.410547,37.791853,103,29
56048,9/18/12 10:33,-1,-1,1,-122.398475,37.796678,-122.404252,37.791605,22,3
56049,9/18/12 10:04,-1,-1,1,-122.417685,37.800312,-122.411982,37.80103,34,36
56050,9/18/12 23:19,-1,-1,1,-122.419757,37.776317,-122.40706,37.80262,79,38
56051,9/18/12 22:23,-1,-1,1,-122.4131,37.785775,-122.41802,37.777343,7,9
56052,9/18/12 20:06,-1,-1,1,-122.410907,37.786008,-122.392602,37.793983,7,22
56053,9/18/12 13:28,-1,-1,1,-122.41486,37.778563,-122.408728,37.773833,10,20
56054,9/18/12 11:28,-1,-1,1,-122.413135,37.78112,-122.41816,37.789893,8,32
56055,9/18/12 21:36,-1,-1,1,-122.422297,37.80551,-122.402022,37.7885,40,12
56056,9/15/12 17:39,-1,-1,1,-122.403943,37.790995,-122.410027,37.808425,2,41
56057,9/15/12 17:25,-1,-1,1,-122.407532,37.787553,-122.400503,37.796418,0,22
56058,9/15/12 17:09,-1,-1,1,-122.413723,37.807525,-122.406787,37.788953,41,5
56059,9/15/12 15:46,-1,-1,1,-122.42847,37.786735,-122.408458,37.787973,74,7
56060,9/14/12 17:26,-1,-1,1,-122.412218,37.787162,-122.458795,37.803168,7,0
56061,9/14/12 19:25,-1,-1,1,-122.421532,37.7948,-122.4327,37.797488,33,45
56062,9/14/12 19:23,-1,-1,1,-122.384465,37.617188,-122.404287,37.782407,239,11
56063,9/14/12 20:44,-1,-1,1,-122.391177,37.780297,-122.411097,37.786983,17,7
56064,9/14/12 20:44,-1,-1,1,-122.419538,37.7635,-122.408787,37.780903,106,11
56065,9/14/12 20:54,-1,-1,1,-122.406733,37.783018,-122.408897,37.79906,11,36
56066,9/14/12 21:09,-1,-1,1,-122.42201,37.742245,-122.411115,37.711292,123,155
56067,9/14/12 17:29,-1,-1,1,-122.428782,37.788753,-122.402927,37.79479,73,24
56068,9/14/12 14:06,-1,-1,1,-122.403607,37.630182,-122.314092,37.578443,238,261
56069,9/14/12 14:00,-1,-1,1,-122.385118,37.615415,-122.403845,37.630627,239,238
56070,9/15/12 2:10,-1,-1,1,-122.421453,37.795063,-122.458623,37.776203,33,67
56071,9/19/12 15:13,-1,-1,2,-122.410795,37.786187,-122.412185,37.791603,7,29
56072,9/19/12 10:21,-1,-1,1,-122.418417,37.787925,-122.403635,37.784145,31,12
56073,9/19/12 16:03,-1,-1,1,-122.415363,37.798772,-122.398358,37.79363,39,1
56074,9/19/12 15:56,-1,-1,1,-122.401583,37.785947,-122.386602,37.614833,12,239
56075,9/19/12 16:22,-1,-1,1,-122.405017,37.7838,-122.389047,37.785568,11,17
56076,9/19/12 17:50,-1,-1,1,-122.410862,37.786127,-122.443128,37.78395,7,70
56077,9/19/12 18:05,-1,-1,1,-122.441188,37.800062,-122.439828,37.789127,50,48
56078,9/19/12 19:41,-1,-1,1,-122.44506,37.795923,-122.421797,37.777938,50,79
56079,9/19/12 20:06,-1,-1,1,-122.421938,37.764848,-122.43066,37.729538,105,134
56080,9/19/12 20:27,-1,-1,1,-122.413075,37.786725,-122.385043,37.614913,7,239
56081,9/19/12 21:32,-1,-1,1,-122.419735,37.77756,-122.46991,37.78447,9,65
56082,9/18/12 19:37,-1,-1,1,-122.440612,37.787975,-122.415908,37.783388,72,9
56083,9/19/12 1:13,-1,-1,1,-122.400875,37.764932,-122.41077,37.747388,108,122
56084,9/19/12 1:17,-1,-1,1,-122.395898,37.788873,-122.416137,37.788287,14,31
56085,9/19/12 1:49,-1,-1,1,-122.411803,37.787958,-122.359555,37.590323,6,249
56086,9/19/12 1:58,-1,-1,1,-122.421732,37.764935,-122.454297,37.705978,106,205
56087,9/14/12 13:43,-1,-1,1,-122.420753,37.777037,-122.384077,37.61719,79,239
56088,9/14/12 8:28,-1,-1,1,-122.411197,37.789808,-122.404883,37.806385,6,41
56089,9/14/12 17:19,-1,-1,1,-122.420377,37.806665,-122.39853,37.786663,40,12
56090,9/14/12 18:30,-1,-1,1,-122.42105,37.792297,-122.422092,37.797712,32,34
56091,9/14/12 18:12,-1,-1,1,-122.386817,37.617588,-122.455827,37.644173,239,230
56092,9/14/12 14:37,-1,-1,1,-122.396833,37.795408,-122.437453,37.80073,22,43
56093,9/14/12 12:24,-1,-1,1,-122.395522,37.77664,-122.424215,37.776768,109,79
56094,9/14/12 15:58,-1,-1,1,-122.398318,37.796725,-122.407185,37.793318,22,26
56095,9/14/12 19:58,-1,-1,1,-122.394152,37.78016,-122.443537,37.801868,17,51
56096,9/14/12 10:59,-1,-1,1,-122.411035,37.785867,-122.404732,37.806323,7,41
56097,9/14/12 21:42,-1,-1,1,-122.384215,37.616892,-122.426093,37.775255,239,80
56098,9/14/12 23:46,-1,-1,1,-122.417763,37.752313,-122.420595,37.793377,100,33
56099,9/15/12 0:27,-1,-1,1,-122.427675,37.765063,-122.427312,37.75166,104,97
56100,9/15/12 1:09,-1,-1,1,-122.431713,37.779615,-122.425792,37.77357,78,81
56101,9/15/12 1:01,-1,-1,1,-122.43595,37.799113,-122.445852,37.773878,50,87
56102,9/15/12 1:36,-1,-1,1,-122.41181,37.752622,-122.422895,37.785128,119,75
56103,9/14/12 0:20,-1,-1,1,-122.432617,37.783037,-122.413598,37.807063,77,41
56104,9/14/12 10:21,-1,-1,1,-122.421185,37.792653,-122.430973,37.784622,33,77
56105,9/13/12 18:05,-1,-1,1,-122.419735,37.780115,-122.386353,37.614755,9,239
56106,9/13/12 17:11,-1,-1,1,-122.436338,37.800787,-122.422785,37.793205,50,33
56107,9/13/12 16:45,-1,-1,1,-122.421767,37.796193,-122.396312,37.79379,34,22
56108,9/13/12 15:20,-1,-1,1,-122.401645,37.78648,-122.387402,37.617678,12,239
56109,9/18/12 22:53,-1,-1,1,-122.398425,37.794278,-122.418598,37.796852,1,34
56110,9/18/12 21:52,-1,-1,1,-122.439753,37.786197,-122.406635,37.790457,72,5
56111,9/18/12 10:39,-1,-1,1,-122.42634,37.80086,-122.403497,37.784175,44,12
56112,9/18/12 9:51,-1,-1,1,-122.42987,37.751582,-122.392378,37.782005,98,17
56113,9/15/12 19:47,-1,-1,1,-122.39725,37.785877,-122.391642,37.79187,16,16
56114,9/15/12 15:02,-1,-1,1,-122.390107,37.615175,-121.944842,37.3959,239,0
56115,9/15/12 10:58,-1,-1,1,-122.407233,37.786698,-122.400115,37.629365,5,239
56116,9/16/12 1:09,-1,-1,1,-122.445568,37.798667,-122.425053,37.799383,50,45
56117,9/15/12 22:32,-1,-1,1,-122.406818,37.79778,-122.408813,37.78582,36,7
56118,9/15/12 20:24,-1,-1,1,-122.397895,37.786547,-122.400393,37.796813,16,22
56119,9/15/12 18:53,-1,-1,1,-122.441148,37.800113,-122.410748,37.799552,50,36
56120,9/16/12 1:59,-1,-1,1,-122.434947,37.760637,-122.441053,37.774502,103,85
56121,9/16/12 2:06,-1,-1,1,-122.408765,37.785678,-122.413508,37.80704,7,41
56122,9/16/12 3:07,-1,-1,1,-122.414378,37.772225,-122.418523,37.74787,20,123
56123,9/18/12 20:41,-1,-1,1,-122.408962,37.752882,-122.442218,37.71765,120,165
56124,9/18/12 7:35,-1,-1,1,-122.407165,37.78943,-122.41231,37.782265,5,8
56125,9/18/12 20:31,-1,-1,1,-122.403015,37.76972,-122.403263,37.764665,108,114
56126,9/18/12 22:51,-1,-1,1,-122.410892,37.78619,-122.404773,37.79468,7,24
56127,9/18/12 22:39,-1,-1,1,-122.410155,37.808407,-122.411545,37.78601,41,7
56128,9/18/12 17:53,-1,-1,1,-122.395607,37.781275,-122.399987,37.78477,17,16
56129,9/18/12 11:22,-1,-1,1,-122.456877,37.786078,-122.427028,37.784112,71,77
56130,9/18/12 13:57,-1,-1,1,-122.418413,37.788087,-122.395528,37.791442,31,14
56131,9/18/12 14:56,-1,-1,1,-122.395788,37.776548,-122.431372,37.76432,18,104
56132,9/18/12 15:29,-1,-1,1,-122.407113,37.788398,-122.430477,37.789395,0,47
56133,9/18/12 15:42,-1,-1,1,-122.432438,37.790025,-122.440175,37.767655,47,83
56134,9/18/12 12:34,-1,-1,1,-122.387068,37.617488,-122.396677,37.794053,239,1
56135,9/18/12 4:50,-1,-1,1,-122.402718,37.791767,-122.448502,37.769067,2,88
56136,9/18/12 16:02,-1,-1,1,-122.435025,37.765802,-122.432687,37.790025,82,47
56137,9/18/12 17:51,-1,-1,1,-122.38692,37.61757,-122.420312,37.749328,239,100
56138,9/18/12 18:16,-1,-1,1,-122.410337,37.789082,-122.409002,37.799782,6,37
56139,9/18/12 18:02,-1,-1,1,-122.42191,37.765042,-122.457217,37.722682,106,166
56140,9/18/12 19:08,-1,-1,1,-122.410513,37.786095,-122.421907,37.777063,7,79
56141,9/18/12 19:41,-1,-1,1,-122.431133,37.78542,-122.423738,37.778717,74,79
56142,9/10/12 16:47,-1,-1,1,-122.41714,37.789887,-122.434413,37.788873,32,47
56143,9/18/12 19:51,-1,-1,1,-122.416428,37.777298,-122.413937,37.790747,10,29
56144,9/17/12 10:58,-1,-1,1,-122.416325,37.789303,-122.410118,37.784433,32,8
56145,9/18/12 7:40,-1,-1,2,-122.415253,37.785468,-122.38404,37.617183,30,239
56146,9/18/12 8:14,-1,-1,2,-122.419363,37.790743,-122.39537,37.776705,32,109
56147,9/17/12 23:46,-1,-1,1,-122.397305,37.789995,-122.424522,37.76813,14,105
56148,9/17/12 22:54,-1,-1,1,-122.422995,37.79493,-122.409647,37.78356,33,8
56149,9/17/12 22:17,-1,-1,1,-122.430117,37.770343,-122.453078,37.774462,81,87
56150,9/17/12 21:31,-1,-1,1,-122.439697,37.783838,-122.457918,37.7633,74,91
56151,9/18/12 8:38,-1,-1,1,-122.419957,37.768592,-122.392802,37.778738,106,109
56152,9/18/12 9:07,-1,-1,1,-122.410633,37.772898,-122.405633,37.790963,20,3
56153,9/17/12 21:57,-1,-1,1,-122.428955,37.772302,-122.42579,37.798767,81,45
56154,9/17/12 21:52,-1,-1,1,-122.445127,37.770202,-122.43124,37.771993,88,81
56155,9/17/12 19:13,-1,-1,1,-122.395375,37.776685,-122.40524,37.800775,109,38
56156,9/18/12 10:50,-1,-1,1,-122.406275,37.807077,-122.46685,37.770167,41,0
56157,9/18/12 10:50,-1,-1,1,-122.406275,37.807077,-122.421068,37.792777,41,33
56158,9/14/12 16:39,-1,-1,3,-122.418817,37.798243,-122.396313,37.794413,34,22
56159,9/15/12 11:44,-1,-1,1,-122.397068,37.785857,-122.439223,37.760633,16,94
56160,9/14/12 13:17,-1,-1,1,-122.443972,37.775127,-122.3848,37.615078,87,239
56161,9/15/12 12:05,-1,-1,1,-122.409792,37.791948,-122.408095,37.78684,29,5
56162,9/15/12 12:28,-1,-1,1,-122.407975,37.750605,-122.475998,37.727303,120,188
56163,9/15/12 13:14,-1,-1,2,-122.414923,37.776232,-122.406755,37.756515,10,115
56164,9/15/12 15:37,-1,-1,1,-122.396045,37.784925,-122.396357,37.778573,16,18
56165,9/15/12 16:15,-1,-1,1,-122.433785,37.751332,-122.437033,37.771447,97,84
56166,9/15/12 16:41,-1,-1,1,-122.432917,37.784637,-122.45877,37.775598,74,67
56167,9/15/12 2:31,-1,-1,1,-122.411848,37.805573,-122.405875,37.804688,41,38
56168,9/15/12 0:36,-1,-1,1,-122.425283,37.794492,-122.41075,37.792302,46,28
56169,9/15/12 0:23,-1,-1,1,-122.415492,37.789932,-122.426962,37.789732,29,73
56170,9/15/12 15:53,-1,-1,2,-122.482352,37.762247,-122.418137,37.802843,177,40
56171,9/15/12 14:57,-1,-1,1,-122.4082,37.787737,-122.42188,37.805623,0,40
56172,9/15/12 8:21,-1,-1,1,-122.451013,37.781567,-122.408792,37.78632,69,7
56173,9/15/12 21:42,-1,-1,3,-122.40915,37.784333,-122.4266,37.78696,8,74
56174,9/15/12 21:43,-1,-1,1,-122.409698,37.799993,-122.403787,37.78641,37,12
56175,9/15/12 21:42,-1,-1,1,-122.410073,37.808403,-122.44538,37.79877,41,50
56176,9/15/12 20:28,-1,-1,1,-122.427125,37.790682,-122.429843,37.77602,46,80
56177,9/12/12 17:05,-1,-1,2,-122.40511,37.784832,-122.389288,37.79048,11,16
56178,9/12/12 10:22,-1,-1,1,-122.462875,37.764128,-122.387355,37.617742,90,239
56179,9/12/12 8:04,-1,-1,1,-122.42545,37.801392,-122.39565,37.793737,44,15
56180,9/12/12 7:25,-1,-1,1,-122.421295,37.785512,-122.394,37.79552,30,22
56181,9/14/12 13:49,-1,-1,1,-122.384152,37.617283,-122.39112,37.600385,239,240
56182,9/14/12 12:30,-1,-1,1,-122.390685,37.61595,-122.403255,37.763485,239,114
56183,9/14/12 14:27,-1,-1,1,-122.398267,37.797155,-122.411315,37.789015,22,6
56184,9/14/12 15:00,-1,-1,1,-122.400787,37.794665,-122.40702,37.78464,24,11
56185,9/14/12 15:09,-1,-1,1,-122.407037,37.786643,-122.410593,37.791933,5,28
56186,9/14/12 15:04,-1,-1,1,-122.395865,37.768552,-122.414173,37.755738,110,117
56187,9/19/12 20:26,-1,-1,1,-122.394255,37.767973,-122.418252,37.791912,110,32
56188,9/19/12 20:38,-1,-1,1,-122.441578,37.800145,-122.415372,37.791207,50,29
56189,9/19/12 18:58,-1,-1,1,-122.386952,37.617705,-122.3712,37.601982,239,248
56190,9/19/12 17:02,-1,-1,1,-122.4415,37.750905,-122.38974,37.615217,95,239
56191,9/19/12 22:20,-1,-1,1,-122.402877,37.766635,-122.409637,37.791808,108,29
56192,9/19/12 22:20,-1,-1,1,-122.384955,37.61542,-122.43608,37.800063,239,44
56193,9/19/12 23:14,-1,-1,1,-122.440152,37.80031,-122.414527,37.790327,50,29
56194,9/19/12 23:37,-1,-1,1,-122.412367,37.75903,-122.409973,37.77518,116,20
56195,9/19/12 23:39,-1,-1,1,-122.419955,37.786692,-122.409097,37.789037,30,6
56196,9/20/12 0:12,-1,-1,1,-122.435818,37.798767,-122.424452,37.800497,44,40
56197,9/20/12 0:34,-1,-1,1,-122.393898,37.786918,-122.429238,37.794108,16,46
